195942,29.01692231146358
195943,38.83044673779424
195944,25.347966231991947
195945,75.11896068558086
195946,121.35766082993582
195947,25.85677215837737
195948,84.97093475640946
195949,67.6059555758236
195950,53.24529392514093
195951,102.65195592098645
195952,35.2403463761867
195953,46.25292743406793
195954,33.20496105846696
195955,86.25358723898188
195956,119.32663264397175
195957,37.381858757183196
195958,144.35346576103746
195959,157.27451013218644
195960,46.512434478089325
195961,81.84787131252887
195962,295.802335263394
195963,70.54414829486939
195964,79.62597769602858
195965,145.33071833422247
195966,59.84848401412636
195967,27.432050502184627
195968,15.68135264493706
195969,44.25278683249315
195970,95.56524689996124
195971,119.2374810370696
195972,17.57532939998129
195973,37.02041604550789
195974,107.04484251322133
195975,81.43738483914166
195976,93.7892578632631
195977,139.00264051649546
195978,116.67363345532998
195979,113.80161815849603
195980,33.06918033228768
195981,39.64439695972591
195982,62.93395096530666
195983,98.64669931325362
195984,118.15151792304434
195985,85.63721728967744
195986,99.78585230082346
195987,49.20471155274741
195988,55.521158177391335
195989,78.38724575072453
195990,19.922057544673716
195991,145.83062957200673
195992,160.57105661560274
195993,21.657800238626457
195994,32.86486218024948
195995,125.88024578367217
195996,42.697739906720216
195997,29.881709456984574
195998,84.6604154871512
195999,77.41245944039628
196000,135.61065711572422
196001,131.60613832825035
196002,32.603338855293615
196003,106.79609512293496
196004,98.66479298035347
196005,140.6725385024059
196006,35.06960513241853
196007,148.495109995935
196008,51.59546063555644
196009,47.31598380009806
196010,32.495057642147884
196011,276.01007053161646
196012,36.91174470544338
196013,57.48482567632565
196014,64.8755777562839
196015,66.09644477691992
196016,90.76705337767326
196017,33.53642728519327
196018,19.181166968858474
196019,31.618689753954246
196020,64.4234426046624
196021,92.02156273509944
196022,92.381496256753
196023,22.686951035348127
196024,139.99645387514852
196025,84.7917077706425
196026,48.20294090306344
196027,125.19797929304453
196028,66.77142991184924
196029,118.91734319267836
196030,70.1841138405812
196031,47.785398796691815
196032,11.15608575480877
196033,62.63787702308432
196034,59.07827305497368
196035,102.05154816091778
196036,123.27019321047445
196037,110.70831034470079
196038,53.74642187173766
196039,102.42412714599955
196040,62.77681172276303
196041,100.03377049801185
196042,47.70360102860769
196043,39.29563808223954
196044,24.017100633534255
196045,29.489946181020947
196046,82.8249049133666
196047,25.139245988321857
196048,108.47882658500774
196049,30.91927893287137
196050,45.16801377561456
196051,48.38504063218564
196052,136.7434707011416
196053,115.47079391640816
196054,132.0610784047592
196055,127.65320265356283
196056,142.97859670776774
196057,171.58077707822162
196058,159.30870129580532
196059,123.52618056008802
196060,149.28227627425983
196061,87.87245525602002
196062,50.031427238846064
196063,98.17769263483208
196064,289.1484308509112
196065,41.07470571781136
196066,88.45578915527445
196067,72.76712790983377
196068,28.792420685880664
196069,26.776082135229597
196070,23.668601581501843
196071,53.838671000999625
196072,45.401552314050626
196073,117.28267739686915
196074,118.93167968339876
196075,33.69051369211546
196076,77.73786022297156
196077,33.607366905177784
196078,23.965225055241014
196079,23.585366476296606
196080,24.972499366984245
196081,42.576188949880056
196082,72.83529709373259
196083,99.34986635303254
196084,22.787726179414534
196085,49.39107188043376
196086,57.38831625688787
196087,47.25460922630329
